day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;708900;STARFRUIT;5026;20;;;;;5033;20;;;;;5029.5;-484.5
1;708900;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;8794.0
1;709000;STARFRUIT;5026;20;;;;;5033;20;;;;;5029.5;-492.0234375
1;709000;AMETHYSTS;9998;2;9995;20;;;10005;20;;;;;10001.5;8794.0
1;709100;STARFRUIT;5026;25;;;;;5031;8;5033;25;;;5028.5;-497.46875
1;709100;AMETHYSTS;9995;25;;;;;10002;1;10005;25;;;9998.5;8794.0
1;709200;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;8794.0
1;709200;STARFRUIT;5025;28;;;;;5030;6;5032;28;;;5027.5;-504.7265625
1;709300;STARFRUIT;5025;23;;;;;5026;1;5032;23;;;5025.5;-505.3515625
1;709300;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;8794.0
1;709400;STARFRUIT;5025;24;;;;;5026;1;5030;1;5032;24;5025.5;-502.53125
1;709400;AMETHYSTS;9995;24;;;;;10002;2;10005;24;;;9998.5;8794.0
1;709500;AMETHYSTS;9998;5;9996;1;9995;27;10004;1;10005;27;;;10001.0;8794.0
1;709500;STARFRUIT;5025;28;;;;;5032;28;;;;;5028.5;-508.140625
1;709600;AMETHYSTS;10002;5;9995;28;;;10005;28;;;;;10003.5;8794.0
1;709600;STARFRUIT;5025;28;;;;;5032;28;;;;;5028.5;-505.3515625
1;709700;STARFRUIT;5029;5;5025;30;;;5032;30;;;;;5030.5;-512.3046875
1;709700;AMETHYSTS;9998;2;9996;2;9995;28;10004;2;10005;28;;;10001.0;8804.0
1;709800;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;8804.0
1;709800;STARFRUIT;5025;31;;;;;5032;31;;;;;5028.5;-509.375
1;709900;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;8804.0
1;709900;STARFRUIT;5025;23;;;;;5030;1;5032;23;;;5027.5;-515.015625
1;710000;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;8804.0
1;710000;STARFRUIT;5030;1;5025;1;5024;30;5031;31;;;;;5030.5;-524.453125
1;710100;STARFRUIT;5025;1;5024;25;;;5027;2;5031;26;;;5026.0;-522.6171875
1;710100;AMETHYSTS;9996;1;9995;25;;;10000;2;10004;1;10005;25;9998.0;8804.0
1;710200;AMETHYSTS;9998;6;9996;2;9995;21;10004;2;10005;21;;;10001.0;8804.0
1;710200;STARFRUIT;5024;23;;;;;5031;23;;;;;5027.5;-527.75
1;710300;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;8804.0
1;710300;STARFRUIT;5025;29;;;;;5030;7;5032;29;;;5027.5;-519.0234375
1;710400;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;8808.0
1;710400;STARFRUIT;5024;25;;;;;5031;25;;;;;5027.5;-526.734375
1;710500;STARFRUIT;5024;31;;;;;5029;2;5031;32;;;5026.5;-531.0625
1;710500;AMETHYSTS;9998;8;9996;2;9995;30;10004;2;10005;30;;;10001.0;8808.0
1;710600;AMETHYSTS;10002;1;9995;29;;;10005;29;;;;;10003.5;8808.0
1;710600;STARFRUIT;5024;29;;;;;5031;29;;;;;5027.5;-523.5234375
1;710700;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;8810.0
1;710700;STARFRUIT;5025;1;5024;25;;;5031;26;;;;;5028.0;-521.8046875
1;710800;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;8810.0
1;710800;STARFRUIT;5025;7;5024;23;;;5031;23;;;;;5028.0;-533.609375
1;710900;STARFRUIT;5024;21;;;;;5031;21;;;;;5027.5;-535.3125
1;710900;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;8810.0
1;711000;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;8810.0
1;711000;STARFRUIT;5024;21;;;;;5031;21;;;;;5027.5;-532.2578125
1;711100;AMETHYSTS;9998;2;9996;1;9995;21;10004;1;10005;21;;;10001.0;8810.0
1;711100;STARFRUIT;5024;21;;;;;5031;22;;;;;5027.5;-534.1875
1;711200;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;8810.0
1;711200;STARFRUIT;5024;30;;;;;5030;2;5031;28;;;5027.0;-538.578125
1;711300;STARFRUIT;5024;22;;;;;5031;22;;;;;5027.5;-528.359375
1;711300;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;8810.0
1;711400;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;8810.0
1;711400;STARFRUIT;5028;2;5024;23;;;5029;8;5030;2;5031;21;5028.5;-535.375
1;711500;AMETHYSTS;9996;1;9995;20;;;10002;2;10004;1;10005;20;9999.0;8810.0
1;711500;STARFRUIT;5024;21;;;;;5030;1;5031;20;;;5027.0;-535.734375
1;711600;AMETHYSTS;9998;9;9995;30;;;10005;30;;;;;10001.5;8810.0
1;711600;STARFRUIT;5024;8;5023;30;;;5030;30;;;;;5027.0;-555.578125
1;711700;STARFRUIT;5023;24;;;;;5030;24;;;;;5026.5;-551.140625
1;711700;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;8810.0
1;711800;STARFRUIT;5023;26;;;;;5029;2;5030;24;;;5026.0;-559.625
1;711800;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;8810.0
1;711900;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;8810.0
1;711900;STARFRUIT;5022;27;;;;;5029;27;;;;;5025.5;-569.546875
1;712000;STARFRUIT;5022;29;;;;;5027;6;5029;29;;;5024.5;-573.1875
1;712000;AMETHYSTS;9998;8;9996;2;9995;27;10004;2;10005;27;;;10001.0;8810.0
1;712100;STARFRUIT;5023;3;5022;22;;;5029;23;;;;;5026.0;-560.4375
1;712100;AMETHYSTS;9998;3;9996;1;9995;22;10004;1;10005;22;;;10001.0;8810.0
1;712200;STARFRUIT;5028;1;5023;24;;;5029;1;5030;23;;;5028.5;-557.546875
1;712200;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;8810.0
1;712300;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;8810.0
1;712300;STARFRUIT;5023;22;;;;;5029;1;5030;21;;;5026.0;-555.8203125
1;712400;STARFRUIT;5023;21;;;;;5028;4;5030;21;;;5025.5;-551.15625
1;712400;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;8810.0
1;712500;STARFRUIT;5023;26;;;;;5030;26;;;;;5026.5;-550.5546875
1;712500;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;8810.0
1;712600;STARFRUIT;5023;29;;;;;5028;5;5030;29;;;5025.5;-549.40625
1;712600;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;8810.0
1;712700;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;8810.0
1;712700;STARFRUIT;5028;7;5023;25;;;5030;25;;;;;5029.0;-543.4375
1;712800;STARFRUIT;5024;32;;;;;5030;2;5031;30;;;5027.0;-537.5703125
1;712800;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;8810.0
1;712900;STARFRUIT;5025;2;5024;25;;;5031;25;;;;;5028.0;-528.015625
1;712900;AMETHYSTS;9998;7;9996;2;9995;23;10004;2;10005;23;;;10001.0;8810.0
1;713000;STARFRUIT;5024;30;;;;;5031;30;;;;;5027.5;-534.28125
1;713000;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;8810.0
1;713100;AMETHYSTS;9995;23;;;;;10002;1;10005;23;;;9998.5;8810.0
1;713100;STARFRUIT;5024;22;;;;;5029;4;5031;23;;;5026.5;-533.7421875
1;713200;STARFRUIT;5024;5;5023;20;;;5030;22;;;;;5027.0;-540.640625
1;713200;AMETHYSTS;9998;1;9996;2;9995;20;10004;2;10005;20;;;10001.0;8810.0
1;713300;STARFRUIT;5024;2;5023;27;;;5030;29;;;;;5027.0;-541.25
1;713300;AMETHYSTS;9996;2;9995;27;;;10002;1;10004;2;10005;27;9999.0;8810.0
1;713400;STARFRUIT;5024;25;;;;;5031;25;;;;;5027.5;-535.703125
1;713400;AMETHYSTS;9998;3;9995;25;;;10005;25;;;;;10001.5;8810.0
1;713500;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;8810.0
1;713500;STARFRUIT;5023;26;;;;;5030;26;;;;;5026.5;-542.796875
1;713600;STARFRUIT;5023;27;;;;;5029;1;5030;26;;;5026.0;-558.8125
1;713600;AMETHYSTS;9996;1;9995;26;;;9998;5;10002;5;10004;1;9997.0;8810.0
1;713700;STARFRUIT;5022;26;;;;;5028;2;5029;24;;;5025.0;-575.546875
1;713700;AMETHYSTS;9996;2;9995;24;;;10002;7;10004;2;10005;24;9999.0;8820.0
1;713800;STARFRUIT;5021;24;;;;;5028;24;;;;;5024.5;-580.546875
1;713800;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;8820.0
1;713900;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;8820.0
1;713900;STARFRUIT;5022;2;5021;28;;;5028;30;;;;;5025.0;-583.3671875
1;714000;STARFRUIT;5021;23;;;;;5028;23;;;;;5024.5;-589.71875
1;714000;AMETHYSTS;9996;1;9995;22;;;9998;2;10004;1;10005;22;9997.0;8820.0
1;714100;STARFRUIT;5021;27;;;;;5028;27;;;;;5024.5;-586.4140625
1;714100;AMETHYSTS;9996;1;9995;26;;;10002;10;10004;1;10005;26;9999.0;8824.0
1;714200;STARFRUIT;5021;21;;;;;5026;6;5028;21;;;5023.5;-590.7890625
1;714200;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;8824.0
1;714300;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;8824.0
1;714300;STARFRUIT;5021;23;;;;;5028;23;;;;;5024.5;-591.8125
1;714400;STARFRUIT;5021;23;;;;;5026;2;5027;2;5028;21;5023.5;-596.59375
1;714400;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;8824.0
1;714500;STARFRUIT;5021;1;5020;27;;;5027;28;;;;;5024.0;-603.2890625
1;714500;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;8824.0
1;714600;STARFRUIT;5020;25;;;;;5027;25;;;;;5023.5;-606.3359375
1;714600;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;8824.0
1;714700;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;8824.0
1;714700;STARFRUIT;5020;31;;;;;5021;1;5027;31;;;5020.5;-609.625
1;714800;STARFRUIT;5019;23;;;;;5026;23;;;;;5022.5;-623.921875
1;714800;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;8824.0
1;714900;STARFRUIT;5019;22;;;;;5026;22;;;;;5022.5;-625.9453125
1;714900;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;8824.0
1;715000;STARFRUIT;5019;24;;;;;5026;24;;;;;5022.5;-623.703125
1;715000;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;8824.0
1;715100;AMETHYSTS;10002;1;9995;30;;;10005;30;;;;;10003.5;8824.0
1;715100;STARFRUIT;5020;30;;;;;5025;7;5027;30;;;5022.5;-601.3359375
1;715200;STARFRUIT;5020;29;;;;;5027;29;;;;;5023.5;-609.5
1;715200;AMETHYSTS;9996;1;9995;28;;;10002;6;10004;1;10005;28;9999.0;8826.0
1;715300;STARFRUIT;5020;25;;;;;5027;25;;;;;5023.5;-610.4375
1;715300;AMETHYSTS;9996;2;9995;23;;;10002;2;10004;2;10005;23;9999.0;8826.0
1;715400;STARFRUIT;5021;22;;;;;5028;22;;;;;5024.5;-592.40625
1;715400;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;8826.0
1;715500;AMETHYSTS;10002;2;9995;24;;;10005;24;;;;;10003.5;8826.0
1;715500;STARFRUIT;5021;24;;;;;5022;1;5028;24;;;5021.5;-588.3671875
1;715600;STARFRUIT;5022;4;5021;27;;;5028;27;;;;;5025.0;-585.3515625
1;715600;AMETHYSTS;9996;1;9995;26;;;10002;1;10004;1;10005;26;9999.0;8830.0
1;715700;STARFRUIT;5021;28;;;;;5026;5;5028;28;;;5023.5;-589.3125
1;715700;AMETHYSTS;9996;2;9995;26;;;9998;3;10004;2;10005;26;9997.0;8830.0
1;715800;STARFRUIT;5021;29;;;;;5023;3;5028;29;;;5022.0;-588.6875
1;715800;AMETHYSTS;10002;1;9996;1;9995;28;10004;1;10005;28;;;10003.0;8836.0
1;715900;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;8842.0
1;715900;STARFRUIT;5021;25;;;;;5023;4;5028;25;;;5022.0;-586.875
1;716000;STARFRUIT;5022;8;5021;25;;;5028;26;;;;;5025.0;-581.046875
1;716000;AMETHYSTS;9996;1;9995;25;;;9998;5;10004;1;10005;25;9997.0;8842.0
1;716100;STARFRUIT;5022;23;;;;;5027;7;5029;23;;;5024.5;-562.46875
1;716100;AMETHYSTS;9995;23;;;;;9998;2;10005;23;;;9996.5;8852.0
1;716200;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;8864.0
1;716200;STARFRUIT;5022;25;;;;;5027;5;5028;2;5029;24;5024.5;-576.6484375
1;716300;STARFRUIT;5021;21;;;;;5028;21;;;;;5024.5;-586.84375
1;716300;AMETHYSTS;10002;1;9996;1;9995;20;10004;1;10005;20;;;10003.0;8864.0
1;716400;STARFRUIT;5021;29;;;;;5026;4;5028;29;;;5023.5;-588.28125
1;716400;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;8866.0
1;716500;STARFRUIT;5022;1;5021;28;;;5027;1;5028;27;;;5024.5;-596.53125
1;716500;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;8866.0
1;716600;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;8866.0
1;716600;STARFRUIT;5020;26;;;;;5027;26;;;;;5023.5;-611.71875
1;716700;STARFRUIT;5025;1;5020;26;;;5027;26;;;;;5026.0;-611.1015625
1;716700;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;8866.0
1;716800;STARFRUIT;5021;3;5020;31;;;5027;31;;;;;5024.0;-613.9921875
1;716800;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;8866.0
1;716900;STARFRUIT;5020;24;;;;;5027;25;;;;;5023.5;-601.21875
1;716900;AMETHYSTS;9996;1;9995;24;;;9998;1;10004;1;10005;24;9997.0;8866.0
1;717000;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;8868.0
1;717000;STARFRUIT;5025;8;5020;24;;;5027;24;;;;;5026.0;-606.390625
1;717100;STARFRUIT;5020;20;;;;;5025;7;5027;20;;;5022.5;-607.7734375
1;717100;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;8872.0
1;717200;STARFRUIT;5020;23;;;;;5027;23;;;;;5023.5;-610.3515625
1;717200;AMETHYSTS;9996;2;9995;21;;;10002;7;10004;2;10005;21;9999.0;8872.0
1;717300;STARFRUIT;5020;26;;;;;5021;1;5023;3;5027;26;5020.5;-606.2109375
1;717300;AMETHYSTS;9998;1;9996;1;9995;25;10000;3;10004;1;10005;25;9999.0;8872.0
1;717400;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;8872.0
1;717400;STARFRUIT;5020;20;;;;;5027;20;;;;;5023.5;-603.71875
1;717500;STARFRUIT;5020;26;;;;;5027;26;;;;;5023.5;-607.1796875
1;717500;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;8872.0
1;717600;STARFRUIT;5020;27;;;;;5025;4;5027;27;;;5022.5;-612.359375
1;717600;AMETHYSTS;9995;27;;;;;10002;5;10005;27;;;9998.5;8872.0
1;717700;STARFRUIT;5020;25;;;;;5026;1;5027;24;;;5023.0;-616.09375
1;717700;AMETHYSTS;9996;1;9995;24;;;9998;1;10004;1;10005;24;9997.0;8872.0
1;717800;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;8874.0
1;717800;STARFRUIT;5020;29;;;;;5026;1;5027;28;;;5023.0;-616.6328125
1;717900;STARFRUIT;5020;27;;;;;5027;27;;;;;5023.5;-610.3984375
1;717900;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;8874.0
1;718000;STARFRUIT;5020;31;;;;;5027;31;;;;;5023.5;-612.7734375
1;718000;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;8874.0
1;718100;STARFRUIT;5021;29;;;;;5028;29;;;;;5024.5;-588.359375
1;718100;AMETHYSTS;9996;1;9995;28;;;9998;13;10002;4;10004;1;9997.0;8874.0
1;718200;AMETHYSTS;9995;22;;;;;10002;7;10005;22;;;9998.5;8900.0
1;718200;STARFRUIT;5021;21;;;;;5028;22;;;;;5024.5;-592.6484375
1;718300;STARFRUIT;5021;22;;;;;5028;22;;;;;5024.5;-586.0859375
1;718300;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;8900.0
1;718400;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;8900.0
1;718400;STARFRUIT;5021;25;;;;;5027;2;5028;23;;;5024.0;-595.7890625
1;718500;AMETHYSTS;9998;5;9995;20;;;10005;20;;;;;10001.5;8900.0
1;718500;STARFRUIT;5021;20;;;;;5028;20;;;;;5024.5;-598.765625
1;718600;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;8900.0
1;718600;STARFRUIT;5021;31;;;;;5027;2;5028;29;;;5024.0;-597.09375
1;718700;STARFRUIT;5022;1;5021;30;;;5028;31;;;;;5025.0;-584.6875
1;718700;AMETHYSTS;9998;4;9996;1;9995;30;10004;1;10005;30;;;10001.0;8900.0
1;718800;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;8900.0
1;718800;STARFRUIT;5021;28;;;;;5028;28;;;;;5024.5;-585.75
1;718900;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;8900.0
1;718900;STARFRUIT;5021;22;;;;;5028;22;;;;;5024.5;-585.1640625
1;719000;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;8900.0
1;719000;STARFRUIT;5021;2;5020;22;;;5027;23;;;;;5024.0;-601.609375
1;719100;STARFRUIT;5021;2;5020;26;;;5027;28;;;;;5024.0;-604.6484375
1;719100;AMETHYSTS;9996;2;9995;26;;;9998;1;10004;2;10005;26;9997.0;8900.0
1;719200;AMETHYSTS;9995;21;;;;;10002;1;10005;21;;;9998.5;8902.0
1;719200;STARFRUIT;5021;21;;;;;5028;21;;;;;5024.5;-599.2578125
1;719300;AMETHYSTS;9998;8;9995;26;;;10005;26;;;;;10001.5;8902.0
1;719300;STARFRUIT;5021;26;;;;;5026;3;5028;26;;;5023.5;-599.34375
1;719400;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;8902.0
1;719400;STARFRUIT;5020;26;;;;;5025;6;5027;26;;;5022.5;-611.53125
1;719500;STARFRUIT;5020;28;;;;;5027;28;;;;;5023.5;-608.4375
1;719500;AMETHYSTS;9998;10;9996;2;9995;26;10004;2;10005;26;;;10001.0;8902.0
1;719600;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;8902.0
1;719600;STARFRUIT;5020;26;;;;;5028;26;;;;;5024.0;-600.0859375
1;719700;AMETHYSTS;9998;9;9996;2;9995;24;10004;2;10005;24;;;10001.0;8902.0
1;719700;STARFRUIT;5021;2;5020;24;;;5025;1;5027;26;;;5023.0;-604.0625
1;719800;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;8902.0
1;719800;STARFRUIT;5021;22;;;;;5028;22;;;;;5024.5;-593.109375
1;719900;STARFRUIT;5021;29;;;;;5022;4;5028;29;;;5021.5;-595.0
1;719900;AMETHYSTS;9995;29;;;;;9998;1;10005;29;;;9996.5;8902.0
1;720000;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;8904.0
1;720000;STARFRUIT;5021;27;;;;;5027;1;5028;27;;;5024.0;-599.703125
1;720100;AMETHYSTS;10000;2;9996;2;9995;27;10002;1;10004;2;10005;27;10001.0;8904.0
1;720100;STARFRUIT;5024;2;5021;29;;;5028;29;;;;;5026.0;-592.6484375
1;720200;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;8904.0
1;720200;STARFRUIT;5022;5;5021;23;;;5028;23;;;;;5025.0;-592.2578125
1;720300;STARFRUIT;5020;32;;;;;5027;32;;;;;5023.5;-605.109375
1;720300;AMETHYSTS;9996;2;9995;30;;;10002;5;10004;2;10005;30;9999.0;8904.0
1;720400;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;8904.0
1;720400;STARFRUIT;5021;1;5020;26;;;5027;28;;;;;5024.0;-602.734375
1;720500;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;8904.0
1;720500;STARFRUIT;5025;1;5020;24;;;5027;24;;;;;5026.0;-611.2109375
1;720600;AMETHYSTS;9998;9;9995;23;;;10005;23;;;;;10001.5;8904.0
1;720600;STARFRUIT;5020;23;;;;;5027;23;;;;;5023.5;-614.171875
1;720700;STARFRUIT;5020;20;;;;;5027;20;;;;;5023.5;-616.484375
1;720700;AMETHYSTS;9998;3;9995;20;;;10005;20;;;;;10001.5;8904.0
1;720800;STARFRUIT;5020;27;;;;;5027;27;;;;;5023.5;-617.34375
1;720800;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;8904.0
1;720900;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;8904.0
1;720900;STARFRUIT;5020;1;5019;21;;;5026;22;;;;;5023.0;-620.2734375
1;721000;STARFRUIT;5020;2;5019;28;;;5026;30;;;;;5023.0;-620.359375
1;721000;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;8907.0
1;721100;STARFRUIT;5019;24;;;;;5026;24;;;;;5022.5;-634.921875
1;721100;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;8907.0
1;721200;STARFRUIT;5020;1;5019;20;;;5026;20;;;;;5023.0;-639.03125
1;721200;AMETHYSTS;9995;20;;;;;9998;4;10002;3;10005;20;9996.5;8907.0
1;721300;AMETHYSTS;9998;6;9996;1;9995;28;10004;1;10005;28;;;10001.0;8907.0
1;721300;STARFRUIT;5019;29;;;;;5024;2;5026;29;;;5021.5;-631.2890625
1;721400;STARFRUIT;5019;30;;;;;5026;30;;;;;5022.5;-627.7734375
1;721400;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;8907.0
1;721500;STARFRUIT;5020;1;5019;28;;;5026;29;;;;;5023.0;-622.078125
1;721500;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;8907.0
1;721600;STARFRUIT;5023;6;5020;25;;;5027;25;;;;;5025.0;-614.765625
1;721600;AMETHYSTS;10002;10;10000;6;9996;2;10004;2;10005;23;;;10003.0;8907.0
1;721700;AMETHYSTS;9995;27;;;;;10002;10;10005;27;;;9998.5;8927.0
1;721700;STARFRUIT;5020;27;;;;;5027;27;;;;;5023.5;-616.3203125
1;721800;STARFRUIT;5020;2;5019;29;;;5026;31;;;;;5023.0;-623.4453125
1;721800;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;8927.0
1;721900;STARFRUIT;5019;27;;;;;5026;27;;;;;5022.5;-632.2734375
1;721900;AMETHYSTS;10002;1;9998;8;9996;2;10004;2;10005;25;;;10003.0;8927.0
1;722000;STARFRUIT;5020;6;5019;29;;;5025;2;5026;27;;;5022.5;-636.8828125
1;722000;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;8929.0
1;722100;AMETHYSTS;9998;3;9995;20;;;10005;20;;;;;10001.5;8929.0
1;722100;STARFRUIT;5018;20;;;;;5023;5;5025;20;;;5020.5;-642.578125
1;722200;STARFRUIT;5019;31;;;;;5026;31;;;;;5022.5;-628.421875
1;722200;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;8929.0
1;722300;STARFRUIT;5019;22;;;;;5026;22;;;;;5022.5;-633.3984375
1;722300;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;8929.0
1;722400;STARFRUIT;5019;22;;;;;5026;22;;;;;5022.5;-628.8671875
1;722400;AMETHYSTS;9998;2;9996;2;9995;20;10004;2;10005;20;;;10001.0;8941.0
1;722500;AMETHYSTS;9996;2;9995;30;;;9998;1;10004;2;10005;30;9997.0;8941.0
1;722500;STARFRUIT;5020;32;;;;;5026;2;5027;30;;;5023.0;-618.46875
1;722600;STARFRUIT;5020;1;5019;24;;;5026;1;5027;24;;;5023.0;-620.203125
1;722600;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;8943.0
1;722700;STARFRUIT;5020;26;;;;;5027;26;;;;;5023.5;-612.5625
1;722700;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;8943.0
1;722800;STARFRUIT;5020;23;;;;;5025;2;5027;23;;;5022.5;-614.3046875
1;722800;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;8943.0
1;722900;AMETHYSTS;9996;2;9995;23;;;10000;6;10002;3;10004;2;9998.0;8943.0
1;722900;STARFRUIT;5020;25;;;;;5023;6;5027;25;;;5021.5;-606.6484375
1;723000;STARFRUIT;5021;26;;;;;5027;1;5028;25;;;5024.0;-597.4375
1;723000;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;8943.0
1;723100;STARFRUIT;5020;25;;;;;5027;25;;;;;5023.5;-602.5625
1;723100;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;8943.0
1;723200;STARFRUIT;5020;22;;;;;5027;22;;;;;5023.5;-607.25
1;723200;AMETHYSTS;9996;1;9995;21;;;9998;11;10004;1;10005;21;9997.0;8943.0
1;723300;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;8965.0
1;723300;STARFRUIT;5021;8;5020;28;;;5027;28;;;;;5024.0;-610.15625
1;723400;STARFRUIT;5021;27;;;;;5028;27;;;;;5024.5;-596.8671875
1;723400;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;8965.0
1;723500;STARFRUIT;5020;22;;;;;5027;22;;;;;5023.5;-600.3828125
1;723500;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;8965.0
1;723600;STARFRUIT;5021;10;5020;30;;;5027;32;;;;;5024.0;-602.1484375
1;723600;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;8965.0
1;723700;AMETHYSTS;9998;9;9996;1;9995;27;10004;1;10005;27;;;10001.0;8965.0
1;723700;STARFRUIT;5021;28;;;;;5026;8;5028;28;;;5023.5;-593.0390625
1;723800;STARFRUIT;5022;2;5021;20;;;5028;22;;;;;5025.0;-580.59375
1;723800;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;8965.0
1;723900;STARFRUIT;5021;22;;;;;5023;5;5029;22;;;5022.0;-580.0078125
1;723900;AMETHYSTS;10002;1;9995;22;;;10005;22;;;;;10003.5;8965.0
1;724000;STARFRUIT;5022;6;5021;24;;;5028;26;;;;;5025.0;-582.484375
